FDP LOCATION,FDP DESCRIPTION,FDP INDEX
WT-GWT-00009,WT-GWT-0575-021,001
WT-HKR-00009,WT-HKR-0518-010,001
WT-HKR-00012,WT-HKR-0518-020,001
WT-EKS-00005,WT-EKS-0560-005,001
WT-EKS-00010,WT-EKS-0560-012,001
WT-JKE-00004,WT-JKE-0557-004,001
WT-EDJ-00021,WT-EDJ-0555-029,001
WT-STJ-00027,WT-STJ-0559-043,001
WT-STJ-00026,WT-STJ-0559-041,001
WT-STJ-00015,WT-STJ-0559-021,001
WT-NRH-00016,WT-NRH-0544-026,001
WT-TEM-00004,WT-TEM-0553-006,001
WT-TEM-00009,WT-TEM-0553-015,001
WT-ALI-00011,WT-ALI-0551-013,001
WT-SIM-00007,WT-SIM-0552-008,001
WT-STJ-00007,WT-STJ-0559-009,001
WT-ATR-00009,WT-ATR-0517-016,001
WT-DYR-00007,WT-DYR-0519-009,001
WT-PLW-00006,WT-PLW-0528-008,001
WT-NMR-00014,WT-NMR-0523-023,001
WT-MTG-00110,WT-MTG-0535-016,001
WT-MTG-00113,WT-MTG-0535-022,001
WT-NRH-00010,WT-NRH-0544-020,001
WT-ROS-00007,WT-ROS-0554-007,001
WT-ROS-00023,WT-ROS-0554-033,001
WT-NGM-00002,WT-NGM-0541-002,001
WT-ELK-00163,WT-ELK-0536-042,001
WT-ELK-00169,WT-ELK-0536-050,001
WT-RJM-00008,WT-RJM-0537-009,001
WT-MBJ-00005,WT-MBJ-0540-004,001
WT-MBJ-00011,WT-MBJ-0540-011,001
WT-APW-00005,WT-APW-0539-014,001
WT-APW-00008,WT-APW-0539-017,001
