FDP LOCATION,FDP DESCRIPTION,FDP INDEX
KPT-FTL-00038,KPT-FTL-0507-041,004
WT-ALW-00003,WT-ALW-0525-002,001
WT-ALW-00005,WT-ALW-0525-004,001
SI-ACT-00010,SI-ACT-0513-042,002
SI-ACT-00010,SI-ACT-0513-043,003
SI-ACT-00010,SI-ACT-0513-046,006
SI-ACT-00010,SI-ACT-0513-047,007
SI-ACT-00010,SI-ACT-0513-048,008
WEL-SLR-00015,WEL-SLR-0507-032,001
VH-ODM-00029,VH-ODM-0504-014,001
CEN-CPG-00008,CEN-CPG-0503-033,001
HC-KKJ-00004,HC-KKJ-0536-004,001
HC-KKJ-00008,HC-KKJ-0536-008,001
HC-KKJ-00019,HC-KKJ-0536-025,001
GNA-BDL-00106,GNA-BDL-0505-010,001
GNA-BDL-00109,GNA-BDL-0505-015,001
GNA-BDL-00112,GNA-BDL-0505-019,001
GQ-BWJ-00009,GQ-BWJ-0566-009,001
GL-GKT-00119,GL-GKT-0558-019,001
GL-GKT-00120,GL-GKT-0558-020,001
GL-GKT-00122,GL-GKT-0558-022,001
GL-GKT-00123,GL-GKT-0558-023,001
GL-GKT-00124,GL-GKT-0558-024,001
GL-GKT-00125,GL-GKT-0558-025,001
GL-GKT-00126,GL-GKT-0558-026,001
GL-GKT-00127,GL-GKT-0558-027,001
KT-MLG-00040,KT-MLG-0527-040,001
DIN-VTR-00119,DIN-VTR-0506-019,001
DIN-VTR-00124,DIN-VTR-0506-024,001
GL-MEG-00239,GL-MEG-0552-039,001
GL-MEG-00240,GL-MEG-0552-040,001
GL-MEG-00241,GL-MEG-0552-041,001
GL-MEG-00242,GL-MEG-0552-042,001
GL-MEG-00243,GL-MEG-0552-043,001
GL-MEG-00501,GL-MEG-0573-001,001
GL-MEG-00502,GL-MEG-0573-002,001
GL-MEG-00503,GL-MEG-0573-003,001
GL-MEG-00504,GL-MEG-0573-004,001
GL-MEG-00505,GL-MEG-0573-005,001
GL-MEG-00506,GL-MEG-0573-006,001
GL-MEG-00507,GL-MEG-0573-007,001
GL-MEG-00508,GL-MEG-0573-008,001
GL-MEG-00509,GL-MEG-0573-009,001
GL-MEG-00510,GL-MEG-0573-010,001
GL-MEG-00511,GL-MEG-0573-011,001
GL-MEG-00512,GL-MEG-0573-012,001
GL-MEG-00513,GL-MEG-0573-013,001
GL-GKT-00130,GL-GKT-0558-030,001
GL-GKT-00131,GL-GKT-0558-031,001
GL-GKT-00132,GL-GKT-0558-032,001
GL-GKT-00137,GL-GKT-0558-037,001
GL-GKT-00142,GL-GKT-0558-042,001
GL-GKT-00144,GL-GKT-0558-044,001
GL-GKT-00145,GL-GKT-0558-045,001
GL-GKT-00146,GL-GKT-0558-046,001
GL-GKT-00147,GL-BGJ-0507-001,001
MAL-NJM-00003,MAL-NJM-0505-002,001
MF-BDM-00028,MF-BDM-0508-028,001
MF-BDM-00030,MF-BDM-0508-030,001
GL-MEG-00540,GL-MEG-0573-040,001
GL-MEG-00541,GL-MEG-0573-041,001
GL-MEG-00544,GL-MEG-0573-044,001
