FDP LOCATION,FDP DESCRIPTION,FDP INDEX
WT-ATR-00002,WT-ATR-0517-001,001
WT-ATR-00003,WT-ATR-0517-005,001
WT-ATR-00004,WT-ATR-0517-007,001
WT-ATR-00006,WT-ATR-0517-012,001
WT-ATR-00012,WT-ATR-0517-030,001
WT-DYR-00002,WT-DYR-0519-001,001
WT-DYR-00004,WT-DYR-0519-005,001
WT-DYR-00011,WT-DYR-0519-016,001
WT-CNR-00005,WT-CNR-0521-007,001
WT-CNR-00009,WT-CNR-0521-013,001
WT-ALT-00003,WT-ALT-0520-003,001
WT-ALT-00008,WT-ALT-0520-014,001
WT-ALT-00010,WT-ALT-0520-018,001
WT-ALT-00012,WT-ALT-0520-022,001
WT-ALT-00016,WT-ALT-0520-027,001
WT-ALT-00018,WT-ALT-0520-036,001
WT-PLW-00007,WT-PLW-0528-013,001
WT-PLW-00008,WT-PLW-0528-016,001
WT-NMR-00002,WT-NMR-0523-002,001
WT-NMR-00005,WT-NMR-0523-007,001
WT-NMR-00006,WT-NMR-0523-008,001
WT-NMR-00009,WT-NMR-0523-012,001
WT-NMR-00012,WT-NMR-0523-021,001
WT-NMR-00015,WT-NMR-0523-024,001
WT-NMR-00024,WT-NMR-0523-039,001
WT-MIH-00002,WT-MIH-0549-005,001
WT-MIH-00005,WT-MIH-0549-015,001
WT-DIP-00061,WT-DIP-0546-013,001
WT-DIP-00063,WT-DIP-0546-019,001
WT-KRH-00003,WT-KRH-0545-008,001
WT-HUJ-00007,WT-HUJ-0543-014,001
WT-HUJ-00009,WT-HUJ-0543-021,001
WT-HUJ-00011,WT-HUJ-0543-025,001
WT-HUJ-00013,WT-HUJ-0543-027,001
WT-NRH-00006,WT-NRH-0544-011,001
WT-NRH-00005,WT-NRH-0544-009,001
WT-PAD-00004,WT-PAD-0547-008,001
WT-ELK-00161,WT-ELK-0536-036,001
WT-ELK-00164,WT-ELK-0536-043,001
WT-HCS-00007,WT-HCS-0526-019,001
WT-WEK-00006,WT-WEK-0538-011,001
WT-WEK-00008,WT-WEK-0538-016,001
WT-WEK-00011,WT-WEK-0538-020,001
